ID,CDS,DOLLARS,DATE
11677,5,84.2,3/2/97
11677,1,25.3,4/1/97
11677,3,47.85,4/6/97
11677,1,19.77,4/30/97
11677,1,11.77,5/18/97
11677,1,15.36,5/21/97
11677,4,54.26,6/1/97
11677,7,98.93,9/16/97
11678,1,15.36,2/12/97
11679,1,13.97,2/11/97
11679,1,11.77,2/28/97
11680,6,36.11,2/11/97
11680,5,30.33,2/22/97
11680,12,80.24,3/21/97
11680,9,62.1,4/20/97
11681,1,12.77,2/11/97
11682,1,15.96,2/11/97
11682,2,28.53,2/15/97
11682,1,15.36,2/23/97
11682,2,29.58,7/10/97
11682,5,89.47,7/15/97
11682,5,70.26,7/27/97
11682,4,58.67,8/18/97
11682,3,34.97,9/12/97
11682,2,24.48,10/2/97
11682,2,21.48,10/13/97
11682,2,21.48,10/25/97
11682,2,24.48,11/10/97
11682,3,38.97,11/18/97
11682,5,64.45,1/11/98
11682,6,86.94,1/12/98
11682,4,61.05,2/1/98
11683,1,30.97,2/11/97
11683,1,10.77,9/8/97
11683,1,12.99,3/5/98
11683,3,50.05,6/26/98
11684,1,14.37,2/11/97
11685,1,11.77,2/11/97
11685,2,39.98,5/4/97
11685,1,24.99,5/19/97
11685,2,48.98,12/10/97
11685,2,27.48,1/12/98
11685,4,53.35,2/17/98
11685,3,42.36,3/5/98
11686,2,60.74,2/11/97
11687,3,39.35,2/11/97
11687,3,41.35,4/5/97
11687,4,50.28,5/27/97
11687,5,57.95,3/29/98
11688,2,23.09,2/11/97
11689,2,30.15,2/11/97
11689,1,13.99,11/13/97
11690,2,29.98,2/11/97
11690,1,19.99,2/18/97
11690,1,19.99,2/28/97
11690,1,9.99,3/6/97
11690,3,20.37,3/12/97
11690,1,13.77,6/8/97
11690,1,15.36,6/14/97
11690,1,13.72,6/25/97
11690,1,23.99,10/10/97
11690,1,21.49,11/9/97
11690,1,11.49,11/17/97
11690,1,18.49,11/17/97
11690,1,13.99,1/4/98
11690,1,15.49,1/4/98
11690,1,12.49,1/17/98
11690,3,34.47,1/17/98
11690,1,13.99,1/17/98
11691,1,16.7,2/11/97
11692,4,51.08,2/12/97
11692,6,79.4,7/7/97
11693,2,27.94,2/11/97
11693,2,29.92,4/12/97
11693,3,57.5,6/8/97
11693,2,29.92,6/26/97
11693,4,56.96,9/14/97
11693,4,56.96,9/24/97
11693,3,42.97,11/30/97
11693,2,35.98,1/10/98
11693,1,33.99,2/14/98
11693,1,17.99,2/14/98
11693,1,13.99,2/21/98
11693,2,18.48,3/10/98
11693,2,27.58,5/29/98
11694,2,27.13,2/11/97
11694,3,44.77,2/13/97
11694,2,30.32,3/13/97
11694,2,31.32,4/26/97
11695,1,16.7,2/13/97
11695,1,16.7,2/24/97
11696,2,37.94,2/11/97
11696,2,30.92,7/20/97
11697,2,23.54,2/11/97
11697,4,59.85,3/6/97
11697,2,30.72,4/10/97
11697,2,35.93,5/8/97
11697,2,29.33,7/7/97
11697,2,25.45,4/19/98
11697,3,35.64,5/11/98
11697,3,29.34,6/6/98
11698,1,5.78,2/11/97
11699,1,18.76,2/11/97
11700,2,28.13,2/11/97
11701,1,9.99,2/11/97
11701,2,18.76,2/14/97
11702,3,36.51,2/11/97
11702,3,26.7,3/8/97
11703,1,6.78,2/11/97
11703,3,48.31,2/11/97
11703,2,60.54,6/26/97
11703,3,41.5,8/5/97
11704,2,21.54,2/11/97
11704,4,43.96,3/8/98
11705,4,52.43,2/11/97
11706,2,58.6,2/11/97
11707,2,27.94,2/11/97
11707,3,38.33,3/19/97
11707,11,149.37,8/4/97
11707,1,29.49,3/31/98
11708,4,70.7,2/11/97
11709,1,15.96,2/11/97
11710,3,42.64,2/11/97
11710,2,20.54,3/16/97
11710,3,32.89,4/27/97
11710,2,29.33,6/29/97
11710,2,23.48,10/22/97
11710,2,24.98,6/7/98
11711,2,24.94,2/11/97
11711,2,23.54,3/8/97
11711,1,17.3,3/23/97
11711,1,8.97,5/5/97
11711,1,14.37,5/29/97
11711,1,14.37,7/7/97
11711,1,35.28,8/23/97
11711,2,18.48,10/15/97
11711,1,9.99,10/26/97
11711,1,19.99,11/9/97
11711,1,13.99,1/2/98
11711,1,11.99,2/16/98
11711,1,13.99,3/27/98
11712,1,67.97,2/11/97
11713,2,24.74,2/11/97
11713,2,23.76,3/1/98
11713,2,17.07,4/1/98
11714,1,16.36,2/11/97
11714,3,35.97,5/19/98
11715,1,19.99,2/11/97
11716,1,9.99,2/13/97
11717,1,12.49,2/11/97
11717,1,14.96,4/15/97
11717,1,12.49,5/7/97
11717,1,14.37,6/14/97
11717,1,14.37,6/17/97
11717,1,14.96,7/21/97
11717,1,15.96,7/25/97
11717,2,25.98,9/15/97
11717,1,18.49,12/3/97
11717,1,14.49,12/9/97
11717,1,29.99,2/4/98
11717,1,2.99,3/2/98
11718,1,13.97,2/11/97
11719,18,233.06,2/24/97
11720,1,15.36,2/11/97
11720,1,15.96,6/1/97
11720,1,14.96,9/6/97
11720,2,33.48,12/13/97
11720,1,9.99,12/20/97
11720,1,11.88,2/26/98
11720,1,11.49,3/8/98
11720,1,12.99,5/16/98
11720,1,12.99,6/25/98
11720,1,12.99,6/28/98
11721,1,14.9,2/11/97
11722,1,13.97,3/2/97
11722,3,44.88,4/19/97
11722,1,15.36,7/31/97
11722,1,14.96,8/6/97
11723,3,66.74,2/11/97
11723,2,25.74,3/22/97
11723,6,104.56,3/28/97
11723,2,38.48,4/21/97
11723,1,20.97,7/31/97
11724,1,9.78,2/11/97
11725,1,12.49,2/11/97
11725,1,12.49,4/2/97
11725,1,5.49,9/14/97
11726,2,29.16,2/11/97
11727,1,7.77,2/11/97
11728,2,44.98,2/11/97
11729,3,77.75,2/13/97
11729,1,13.97,3/12/97
11729,1,30.99,11/14/97
11729,2,26.48,3/21/98
11729,2,24.48,5/19/98
11730,5,64.07,2/11/97
11731,1,17.96,2/11/97
11732,3,79.97,2/11/97
11732,4,120.73,6/29/97
11733,2,26.94,2/11/97
11733,1,15.36,3/12/97
11733,2,20.54,3/23/97
11733,3,14.37,4/3/97
11733,2,29.92,4/22/97
11734,3,59.7,2/11/97
11734,3,49.69,3/11/98
11735,2,28.34,2/11/97
11736,2,26.36,2/11/97
11737,1,15.36,2/11/97
11737,1,13.99,1/4/98
11738,2,30.76,2/11/97
11739,2,43.13,2/11/97
11740,1,19.99,2/11/97
11740,3,14.47,10/30/97
11740,2,67.48,11/11/97
11740,4,20.93,2/27/98
11740,2,16.07,4/23/98
11740,1,14.42,4/29/98
11741,1,9.99,2/11/97
11741,1,9.99,3/3/97
11741,1,14.99,3/24/97
11741,1,14.99,9/8/97
11741,1,14.49,10/21/97
11742,2,25.74,2/11/97
11743,2,39.98,2/11/97
11744,4,42.46,2/12/97
11745,1,22.3,2/11/97
11746,3,47.88,2/11/97
11747,1,17.7,2/11/97
11747,2,35.4,3/13/97
11747,4,52.87,4/6/97
11747,4,46.18,5/27/97
11747,3,40.33,6/20/97
11747,1,14.79,7/11/97
11747,2,24.98,11/19/97
11747,4,57.46,6/21/98
11748,1,27.38,2/12/97
11748,1,11.77,2/22/97
11748,2,21.57,6/26/97
11748,1,35.49,3/16/98
11749,4,69.55,2/12/97
11749,5,60.64,2/15/97
11749,2,29.66,2/17/97
11749,3,150.5,2/24/97
11749,1,14.96,2/25/97
11749,5,59.07,3/12/97
11749,4,62.47,3/17/97
11749,3,37.11,3/29/97
11749,3,38.5,4/1/97
11749,3,54.11,4/6/97
11749,2,40.4,4/15/97
11749,3,45.88,5/7/97
11749,2,30.32,6/16/97
11749,1,22.49,2/2/98
11749,3,40.36,2/8/98
11749,4,59.46,6/4/98
11749,2,18.98,6/4/98
11749,2,35.07,6/11/98
11749,2,23.76,6/17/98
11750,2,35.75,2/12/97
11750,2,21.76,5/21/97
11750,2,19.98,6/12/97
11750,1,19.95,7/2/97
11751,3,29.31,2/12/97
11752,3,44.97,2/12/97
11753,3,45.29,2/12/97
11753,5,72.27,5/1/97
11753,4,56.84,5/13/98
11754,1,11.77,2/12/97
11755,1,12.97,2/12/97
11755,1,15.36,2/13/97
11756,8,94.08,2/12/97
11756,4,56.26,2/24/97
11756,3,36.91,2/25/97
11756,2,37.33,2/28/97
11756,3,49.74,3/15/97
11756,3,43.9,3/18/97
11756,3,37.7,4/22/97
11756,3,43.72,4/23/97
11756,2,29.33,4/29/97
11756,3,44.1,5/1/97
11756,2,26.14,5/5/97
11756,3,37.9,5/12/97
11756,3,46.08,5/30/97
11756,2,27.94,6/11/97
11756,4,54.3,7/30/97
11756,3,45.09,8/31/97
11756,4,51.46,10/15/97
11756,3,38.97,10/22/97
11756,3,41.47,12/6/97
11756,3,34.5,2/4/98
11756,2,25.98,2/15/98
11756,2,23.98,4/2/98
11756,2,23.98,4/20/98
11756,2,27.98,5/5/98
11756,2,30.48,6/16/98
11757,1,16.36,2/12/97
11757,1,11.77,2/24/97
11757,3,45.68,3/30/97
11757,3,44.88,9/2/97
11758,1,14.96,2/12/97
11758,1,6.49,4/1/97
11758,1,11.49,6/8/98
11759,6,78.43,2/12/97
11759,3,35.71,6/21/97
11759,4,48.96,10/25/97
11759,3,74.47,11/8/97
11759,3,49.47,12/10/97
11759,1,65.99,12/15/97
11760,1,6.49,2/12/97
11760,1,4.79,2/12/97
11760,2,44.36,2/23/97
11760,3,34.97,3/4/97
11760,1,24.99,3/9/97
11760,1,14.99,3/23/97
11761,1,14.96,2/12/97
11761,1,14.37,2/12/97
11762,1,14.96,2/12/97
11763,5,48.31,2/14/97
11763,1,12.77,4/3/97
11763,3,31.05,4/10/97
11763,2,29.92,5/22/97
11763,1,4.79,7/9/97
11763,1,9.99,10/17/97
11763,3,34.47,12/14/97
11763,2,21.48,2/10/98
11764,1,14.79,2/12/97
11765,2,39.96,2/12/97
11766,9,220.35,2/12/97
11766,10,164.24,5/22/97
11766,1,11.77,5/22/97
11766,1,14.96,5/24/97
11766,10,133.05,8/10/97
11766,3,39.51,8/10/97
11767,1,14.37,2/12/97
11768,2,28.76,2/12/97
11768,2,30.15,6/24/97
11769,2,36.78,2/12/97
11770,2,24.74,2/12/97
11771,3,62.97,2/12/97
11771,1,13.99,10/9/97
11771,2,30.98,10/28/97
11771,8,97.42,12/9/97
11771,1,11.49,1/7/98
11771,1,11.49,1/7/98
11771,1,11.49,1/7/98
11771,1,11.49,1/8/98
11771,8,97.42,1/8/98
11771,2,22.98,3/16/98
11771,1,21.99,4/22/98
11771,2,23.76,6/5/98
11772,1,14.37,2/12/97
11772,1,15.36,2/20/97
11772,1,13.97,3/16/97
11772,1,15.36,6/1/97
11772,1,15.36,6/17/97
11772,1,14.96,7/6/97
11772,1,14.96,8/6/97
11772,2,24.48,9/14/97
11772,1,12.99,10/13/97
11772,1,11.49,10/18/97
11772,1,15.99,10/26/97
11772,1,12.99,10/29/97
11772,1,9.99,11/20/97
11772,1,13.49,1/4/98
11773,4,57.74,2/12/97
11774,1,12.49,2/12/97
11774,2,24.98,3/10/97
11774,1,12.49,3/29/97
11775,3,40.51,2/12/97
11776,3,36.51,2/12/97
11777,1,14.99,2/12/97
11777,5,72.45,11/9/97
11778,1,14.37,2/12/97
11779,1,10.77,2/12/97
11779,1,15.99,2/19/98
11780,3,43.75,2/12/97
11781,1,19.99,2/12/97
11781,3,37.47,12/4/97
11782,1,12.49,2/12/97
11783,2,28.96,3/4/97
11783,3,44.69,3/10/97
11783,4,59.96,9/29/97
11783,2,33.98,12/29/97
11784,2,28.96,2/12/97
11784,7,88.01,4/16/97
11784,2,25.48,10/3/97
11784,1,15.49,10/4/97
11785,7,104.93,3/1/97
11785,1,14.96,3/19/97
11786,1,14.96,2/12/97
11787,1,14.37,2/12/97
11788,1,14.37,2/12/97
11789,2,28.33,2/12/97
11789,1,13.97,2/17/97
11790,2,35.96,2/12/97
11790,1,14.96,5/12/97
11790,2,24.48,9/18/97
11790,1,13.99,10/29/97
11791,2,31.8,2/12/97
11792,12,149.86,3/7/97
11793,1,11.99,2/12/97
11794,4,53.48,2/12/97
11794,2,49.2,5/17/97
11794,4,64.96,10/26/97
11794,1,23.99,3/4/98
11795,1,14.99,2/12/97
11796,1,14.96,2/12/97
11796,2,26.37,6/11/98
11797,2,25.34,2/12/97
11798,3,52.33,2/12/97
11798,2,41.98,10/27/97
11799,5,63.05,2/12/97
11799,4,69.07,2/21/97
11799,1,11.49,10/1/97
11799,9,118.91,11/4/97
11800,1,12.49,2/12/97
11801,6,105.6,2/12/97
11801,4,50.96,10/30/97
11802,1,14.96,2/12/97
11803,3,41.91,2/12/97
11803,2,43.98,2/12/97
11803,2,29.98,2/24/97
11803,4,43.46,11/16/97
11803,10,119.9,12/10/97
11803,2,23.98,12/22/97
11804,1,9.77,2/12/97
11805,2,29.92,2/12/97
11805,2,29.33,2/24/97
11805,1,14.37,8/18/97
11805,1,13.99,12/23/97
11805,5,187.45,3/6/98
11805,1,11.49,5/15/98
11806,3,91.7,2/12/97
11807,3,39.7,2/12/97
11808,2,27.54,2/12/97
11808,2,23.54,2/26/97
11808,2,22.98,10/8/97
11808,5,75.45,12/15/97
11808,2,24.07,3/16/98
11809,2,26.73,2/12/97
11809,2,30.92,3/18/97
11809,4,61.64,4/15/97
11809,3,45.88,6/6/97
11809,4,54.96,1/2/98
11809,3,36.34,4/7/98
11809,2,26.57,6/30/98
11810,1,14.37,2/12/97
11810,1,14.37,2/12/97
11810,2,22.98,11/22/97
11811,1,14.37,2/12/97
11812,2,24.98,2/12/97
11812,2,26.48,4/1/97
11812,1,14.96,9/2/97
11812,3,38.47,10/21/97
11812,2,28.48,1/5/98
11812,2,27.98,3/16/98
11813,10,136.32,2/12/97
11813,1,9.97,2/21/97
11814,9,104.31,2/12/97
11814,1,13.97,7/27/97
11814,9,128.41,10/19/97
11814,4,48.46,12/21/97
11814,1,50.99,1/21/98
11815,1,19.3,2/12/97
11816,1,25.77,3/2/97
11816,1,13.97,3/9/97
11816,1,11.49,10/14/97
11817,2,28.76,2/12/97
11817,1,14.96,8/19/97
11818,1,19.99,2/12/97
11818,1,6.79,3/4/97
11819,1,16.36,2/13/97
11820,4,59.73,2/13/97
11821,1,12.49,2/12/97
11821,1,12.49,4/23/97
11821,2,30.34,5/14/97
11821,1,12.25,6/5/97
11821,1,12.25,6/13/97
11821,1,12.49,1/10/98
11821,2,10.48,3/9/98
11821,1,11.49,4/26/98
11822,1,15.3,2/12/97
11822,1,15.49,3/7/98
11823,2,30.32,2/12/97
11823,1,15.36,2/12/97
11823,1,13.77,3/18/97
11823,2,35.74,4/21/97
11823,2,28.34,7/27/97
11823,5,69.95,9/14/97
11823,1,22.99,10/17/97
11823,5,69.95,11/11/97
11823,2,36.07,3/31/98
11823,1,9.49,5/29/98
11823,1,14.68,6/20/98
11823,1,11.49,6/22/98
11824,1,13.77,2/12/97
11824,1,14.79,6/20/97
11824,1,12.99,2/17/98
11824,1,9.08,5/4/98
11824,2,23.98,5/12/98
11825,2,28.74,2/12/97
11826,1,12.97,2/12/97
11826,1,14.96,3/10/97
11826,3,44.89,3/12/97
11826,2,23.54,6/10/97
11826,3,37.9,7/25/97
11826,2,23.54,8/19/97
11826,2,23.54,8/27/97
11826,2,43.98,12/2/97
11826,2,24.48,12/12/97
11826,1,13.99,12/16/97
11826,2,21.66,3/2/98
11826,1,11.88,4/20/98
11827,1,10.77,2/21/97
11827,2,26.13,5/20/97
11827,1,224.99,11/14/97
11827,1,55.99,11/14/97
11827,2,150.48,5/13/98
11828,1,11.77,2/12/97
11828,1,10.77,5/7/97
11829,2,21.74,2/12/97
11829,3,41.1,6/15/97
11829,4,52.96,11/7/97
11830,1,15.36,2/13/97
11830,1,15.99,2/18/97
11830,1,9.97,6/22/97
11831,1,14.96,2/12/97
11831,2,27.98,9/14/97
11832,12,173.37,2/13/97
11832,1,14.96,3/28/97
11832,3,42.1,3/29/97
11832,3,49.51,4/3/97
11832,6,99.44,1/25/98
11832,1,15.49,1/28/98
11832,4,42.13,2/26/98
11832,3,71.97,3/22/98
11832,1,16.49,4/8/98
11832,4,55.83,4/28/98
11833,2,24.78,2/12/97
11834,1,14.99,2/12/97
11835,3,75.97,2/12/97
11836,1,11.77,3/6/97
11836,1,5.78,6/21/97
11836,2,25.48,6/21/98
11837,5,76.27,2/12/97
11837,1,14.79,2/18/97
11837,6,127.67,2/28/97
11837,6,88.85,3/16/97
11837,1,13.99,2/4/98
11837,2,32.98,6/17/98
11838,1,6.77,2/12/97
11838,1,9.98,5/14/97
11838,1,12.99,11/22/97
11838,2,30.98,12/9/97
11839,4,41.89,2/12/97
11839,9,118.71,2/15/97
11839,6,87.82,9/3/97
11839,1,11.77,9/5/97
11839,6,71.44,9/19/97
11839,3,40.97,10/11/97
11839,1,11.49,10/14/97
11839,5,65.95,11/4/97
11839,3,53.47,12/20/97
11840,1,5.77,2/12/97
11840,1,12.77,5/22/97
11840,2,25.98,3/25/98
11840,9,98.41,3/29/98
11841,1,14.37,2/12/97
11841,1,10.77,6/17/97
11842,1,14.79,2/12/97
11843,1,16.76,2/12/97
11844,4,56.14,2/12/97
11844,1,11.77,3/16/97
11844,2,24.74,3/16/97
11844,2,54.74,7/5/97
11845,6,93.7,2/12/97
11845,8,140.62,5/17/97
11845,1,14.49,2/28/98
11845,1,15.49,6/17/98
11846,2,43.34,2/12/97
11847,1,8.97,2/12/97
11847,3,42.97,9/11/97
11847,1,8.99,9/29/97
11847,1,8.99,12/19/97
11847,1,11.99,2/24/98
11848,2,37.79,2/12/97
11849,1,11.77,2/12/97
11850,3,37.51,2/12/97
11850,2,23.54,2/24/97
11850,3,35.31,2/27/97
11851,8,118.59,2/12/97
11852,2,28.27,2/12/97
11853,1,12.77,2/12/97
11853,2,25.98,10/26/97
11853,1,11.49,11/14/97
11854,2,29.33,2/12/97
11855,1,11.77,2/12/97
11856,1,13.97,2/12/97
11856,2,19.95,5/9/97
11856,3,27.74,6/23/97
11856,1,9.98,8/18/97
11857,3,54.89,2/12/97
11858,1,14.37,2/12/97
11858,3,31.52,6/28/97
11859,1,15.96,2/12/97
11860,4,63.74,2/12/97
11860,2,28.13,6/24/97
11860,1,9.49,9/12/97
11860,3,50.91,3/4/98
11860,4,33.96,5/23/98
11861,1,16.99,2/12/97
11862,1,8.77,2/12/97
11863,2,13.54,2/17/97
11863,3,36.9,3/16/97
11864,1,19.3,2/12/97
11865,1,24.7,2/12/97
11865,1,24.7,3/14/97
11866,1,32.99,2/12/97
11866,2,18.28,3/4/97
11866,1,9.99,3/11/97
11866,1,12.49,4/13/97
11867,1,18.99,2/12/97
11868,1,17.9,2/12/97
11869,3,56.83,2/12/97
11870,1,15.96,2/12/97
11871,2,19.54,2/12/97
11872,2,64.74,2/12/97
11872,1,32.37,2/18/97
11873,2,27.54,2/12/97
11874,1,26.99,2/12/97
11875,1,12.49,2/13/97
11876,2,28.74,2/12/97
11876,9,119.32,5/2/97
11876,4,50.67,6/20/97
11876,6,86.79,8/6/97
11876,4,50.48,9/4/97
11876,2,30.98,9/22/97
11876,1,12.49,10/5/97
11876,1,14.49,11/29/97
11877,1,14.77,2/12/97
11878,3,64.88,2/12/97
11878,18,225.58,3/1/97
11878,4,49.96,3/28/97
11878,1,12.79,4/23/97
11879,2,37.97,2/12/97
11880,3,62.97,2/12/97
11881,1,12.77,2/12/97
11881,2,29.13,3/4/97
11882,1,15.96,2/12/97
11883,1,12.97,2/12/97
11884,4,59.65,3/8/97
11885,7,93.06,2/12/97
11885,1,13.97,6/25/97
11885,3,40.31,7/31/97
11885,3,37.48,1/23/98
11885,1,12.99,1/23/98
11885,1,12.58,3/3/98
11885,3,36.75,3/24/98
11885,2,17.46,4/21/98
11885,1,26.99,5/17/98
11886,1,11.99,2/12/97
11887,3,25.31,2/12/97
11887,3,42.09,4/5/97
11887,3,52.89,6/16/97
11887,4,51.46,10/20/97
11887,2,24.48,10/25/97
11887,5,60.95,2/8/98
11887,2,24.98,5/13/98
11887,2,34.98,6/19/98
11888,1,16.36,2/12/97
11889,3,39.7,2/12/97
11889,2,29.98,1/6/98
11890,2,26.53,2/13/97
11890,1,16.76,3/12/97
11891,2,30.72,2/12/97
11892,3,43.3,2/12/97
11893,2,23.95,2/12/97
11894,1,15.36,2/12/97
11894,2,25.98,9/17/97
11894,4,50.46,11/19/97
11895,1,14.96,2/12/97
11895,1,16.7,2/12/97
11896,1,24.98,2/12/97
11897,1,14.79,2/12/97
11898,1,12.97,2/12/97
11899,1,49.99,2/12/97
11900,2,29.73,2/12/97
11900,2,25.73,2/25/97
11901,1,9.77,2/12/97
11902,3,34.53,2/12/97
11903,2,29.35,2/12/97
11903,3,42.3,2/27/97
11903,4,23.15,3/10/97
11903,3,19.77,3/18/97
11903,3,39.55,3/20/97
11903,1,14.79,3/22/97
11903,1,6.79,3/23/97
11903,3,33.92,4/2/97
11903,3,20.37,4/7/97
11903,4,28.36,4/9/97
11903,2,16.56,5/29/97
11903,1,19.78,5/29/97
11903,2,17.48,1/5/98
11903,3,41.47,4/8/98
11903,1,11.88,6/5/98
11903,2,23.98,6/10/98
11904,1,19.99,2/14/97
11904,1,6.99,8/27/97
11905,1,26.77,2/12/97
11905,1,12.7,2/14/97
11905,3,37.47,2/21/97
11905,4,148.96,11/7/97
11905,2,59.98,12/29/97
11905,1,15.49,3/6/98
11905,6,147.44,3/24/98
11905,1,32.49,3/26/98
11906,1,9.77,2/12/97
11906,1,11.77,3/1/97
11906,2,25.13,3/16/97
11906,2,11.96,4/19/97
11906,1,2.99,2/23/98
11907,1,13.77,2/12/97
11907,1,27.77,3/3/97
11908,3,35.91,2/12/97
11909,2,28.34,2/21/97
11909,2,25.74,4/15/97
11909,2,27.13,7/14/97
11909,2,24.73,7/20/97
11909,2,26.14,8/6/97
11909,2,37.73,9/8/97
11909,2,24.48,5/19/98
11909,2,28.91,6/2/98
11910,2,29.58,2/12/97
11911,1,5.78,2/12/97
11911,1,21.99,11/18/97
11911,2,23.76,3/2/98
11912,1,11.77,2/12/97
11913,1,13.97,3/6/97
11914,2,31.73,2/26/97
11915,1,26.99,2/12/97
11915,1,6.79,3/12/97
11915,2,22.95,6/19/97
11915,2,18.98,10/19/97
11915,1,22.49,11/6/97
11915,1,12.99,2/18/98
11915,2,5.98,4/17/98
11916,1,15.36,2/12/97
11917,3,47.28,2/12/97
11918,3,35.52,2/12/97
11918,2,22.54,3/19/97
11918,5,105.95,3/16/98
11918,2,29.48,6/14/98
11919,3,43.84,2/12/97
11919,3,41.52,3/24/97
11919,2,29.74,5/25/97
11919,2,27.13,8/23/97
11919,4,60.46,9/24/97
11919,1,11.49,1/8/98
11920,1,16.7,2/12/97
11921,3,34.72,2/14/97
11921,3,30.71,6/12/97
11921,3,31.97,10/14/97
11922,4,49.08,2/12/97
11923,4,58.65,3/12/97
11924,1,29.99,2/12/97
11925,1,14.96,2/12/97
11925,1,9.77,6/21/97
11925,1,12.99,10/7/97
11925,4,71.46,10/21/97
11925,1,12.99,5/20/98
11926,1,10.77,2/27/97
11926,1,11.77,3/10/97
11927,1,24.37,2/12/97
11928,4,50.67,2/12/97
11929,2,26.73,2/12/97
11929,2,29.33,6/28/97
11930,3,44.1,2/12/97
11930,1,15.36,2/21/97
11931,2,23.54,2/12/97
11931,3,39.1,3/24/97
11932,1,6.79,2/12/97
11932,1,13.97,3/9/97
11933,3,65.97,2/12/97
11933,1,11.77,4/17/97
11933,1,15.36,5/20/97
11934,3,66.71,2/13/97
11934,1,19.77,3/24/97
11934,2,32.32,4/11/97
11934,1,14.96,7/22/97
11934,1,12.49,2/6/98
11934,3,27.86,3/22/98
11934,2,32.87,6/12/98
11935,3,45.68,2/12/97
11936,1,13.97,2/12/97
11937,1,15.36,2/12/97
11938,3,57.28,2/12/97
11938,1,32.97,4/24/97
11938,2,49,4/24/97
11938,4,63.96,9/30/97
11938,3,49.47,11/22/97
11938,1,45.49,12/14/97
11938,2,43.98,1/14/98
11938,1,9.49,1/27/98
11938,2,26.48,4/8/98
11938,2,21.48,5/7/98
11938,2,18.98,5/25/98
11938,2,23.98,6/6/98
11939,1,9.77,2/12/97
11940,1,0,2/12/97
11941,2,24.98,2/12/97
11941,1,13.9,5/15/97
11942,1,15.36,2/12/97
11942,1,15.36,2/24/97
11942,1,15.36,4/15/97
11942,1,12.99,12/2/97
11942,1,12.99,12/7/97
11942,1,12.99,3/2/98
11943,2,41.98,2/12/97
11944,3,43.7,2/12/97
11945,1,11.77,2/12/97
11945,2,33.54,4/11/97
11945,2,22.54,4/19/97
11945,1,14.96,5/29/97
11945,1,48.99,9/11/97
11945,1,15.39,6/7/98
11946,1,42.77,2/12/97
11947,1,15.36,2/12/97
11947,2,10.98,11/11/97
11947,4,49.46,12/1/97
11948,6,83.82,2/12/97
11949,5,92.07,2/12/97
11949,7,103.18,5/8/97
11950,1,28.99,2/13/97
11950,4,39.68,6/22/97
11951,3,39.13,2/12/97
11951,1,15.76,3/3/97
11951,5,61.84,3/29/97
11951,2,26.98,2/22/98
11952,4,55.88,2/12/97
11952,4,59.71,3/6/97
11952,3,42.31,5/15/97
11952,1,14.37,7/26/97
11953,4,69.96,2/12/97
11954,1,15.36,2/12/97
11955,1,0,2/12/97
11956,1,14.37,2/12/97
11957,1,14.99,2/12/97
11957,1,17.96,2/16/97
11957,1,14.37,3/25/97
11957,3,49.97,5/17/97
11957,1,13.97,6/4/97
11957,3,55.31,6/9/97
11957,2,28.34,8/5/97
11957,2,34.98,8/12/97
11957,1,21.49,2/17/98
11957,2,24.87,3/14/98
11958,1,9.97,2/12/97
11958,3,38.71,5/13/97
11959,3,58.74,2/12/97
11959,2,27.98,1/6/98
11960,1,11.77,2/12/97
11961,2,24.54,2/12/97
11961,2,50.76,2/17/97
11962,1,14.37,2/12/97
11962,1,21.99,1/19/98
11963,2,24.98,2/12/97
11964,1,12.77,2/12/97
11964,1,12.99,9/29/97
11964,2,23.76,2/27/98
11965,1,18.36,2/12/97
11966,1,16.7,2/12/97
11967,1,11.97,2/12/97
11967,1,13.97,7/16/97
11967,1,16.65,7/26/97
11967,2,15.98,9/21/97
11967,1,11.88,4/23/98
11968,1,12.97,2/12/97
11969,3,69.97,2/12/97
11970,1,9.77,2/12/97
11971,2,30.33,2/12/97
11971,1,14.96,2/16/97
11972,1,49.3,2/12/97
11973,1,14.37,2/12/97
11974,2,26.14,2/12/97
11975,1,15.36,2/12/97
11975,1,15.36,6/16/97
11975,1,21.49,1/10/98
11976,2,37.54,2/13/97
11976,3,35.71,4/4/97
11977,1,50.7,2/12/97
11977,1,16.96,2/23/97
11977,1,5.49,6/14/98
11978,4,52.5,2/13/97
11979,1,16.36,2/12/97
11979,3,39.3,3/23/97
11980,1,9.77,2/12/97
11981,2,27.73,2/12/97
11981,1,35.37,2/20/97
11981,2,31.32,3/17/97
11981,4,54.46,8/16/97
11981,2,37.53,8/30/97
11981,1,15.76,9/1/97
11981,3,40.47,9/25/97
11981,1,12.99,9/25/97
11981,2,31.98,9/27/97
11981,1,12.58,3/16/98
11981,3,36.34,4/19/98
11982,1,14.96,2/12/97
11983,1,13.97,2/12/97
11983,1,14.37,6/25/97
11983,2,35.48,5/4/98
11984,6,88.44,2/12/97
11985,1,13.97,2/12/97
11986,1,16.7,2/12/97
11986,4,52.96,11/23/97
11986,1,12.99,2/14/98
11986,1,12.99,3/15/98
11987,2,25.34,2/12/97
11987,1,15.36,4/10/97
11987,1,15.36,5/8/97
11988,1,11.77,2/12/97
11988,1,14.37,2/20/97
11988,1,11.49,9/23/97
11988,1,11.49,10/2/97
11988,1,10.49,4/7/98
11989,2,31.72,2/12/97
11990,3,53.71,2/12/97
11991,3,53.5,2/12/97
11992,3,38.31,2/12/97
11993,1,14.37,2/12/97
11994,1,22.37,2/12/97
